InvoiceDate,StockCode,units_sold,revenue,n_invoices,units_roll_7,revenue_roll_7,units_roll_14,revenue_roll_14,units_roll_30,revenue_roll_30,units_lag_1,units_lag_7,units_lag_14,day_of_week,day_of_month,month,quarter,is_weekend,is_dec
2023-03-09,SKU10141,9,63.09,1,4.0,28.04,4.0,28.04,4.0,28.04,2.0,,,3,9,3,1,0,0
2023-03-15,SKU10141,1,7.01,1,3.25,22.78,3.25,22.78,3.25,22.78,9.0,,,2,15,3,1,0,0
2023-03-16,SKU10141,3,21.03,2,3.2,22.43,3.2,22.43,3.2,22.43,1.0,,,3,16,3,1,0,0
2023-03-23,SKU10141,5,35.05,2,3.5,24.54,3.5,24.54,3.5,24.54,3.0,,,3,23,3,1,0,0
2023-03-24,SKU10141,3,21.03,1,3.43,24.03,3.43,24.03,3.43,24.03,5.0,,,4,24,3,1,0,0
2023-03-28,SKU10141,1,5.96,1,3.43,23.88,3.12,21.78,3.12,21.78,3.0,1.0,,1,28,3,1,0,0
2023-03-29,SKU10141,4,28.04,2,3.71,25.89,3.22,22.47,3.22,22.47,1.0,2.0,,2,29,3,1,0,0
2023-03-30,SKU10141,6,42.059999999999995,2,3.29,22.88,3.5,24.43,3.5,24.43,4.0,9.0,,3,30,3,1,0,0
2023-04-02,SKU10141,2,14.02,1,3.43,23.88,3.36,23.48,3.36,23.48,6.0,1.0,,6,2,4,2,1,0
2023-04-03,SKU10141,7,49.07,2,4.0,27.89,3.67,25.62,3.67,25.62,2.0,3.0,,0,3,4,2,0,0
2023-04-08,SKU10141,10,70.1,2,4.71,32.9,4.15,29.04,4.15,29.04,7.0,5.0,,5,8,4,2,1,0
2023-04-09,SKU10141,4,28.04,2,4.86,33.9,4.14,28.97,4.14,28.97,10.0,3.0,,6,9,4,2,1,0
2023-04-12,SKU10141,9,63.09,1,6.0,42.06,4.71,32.97,4.47,31.24,4.0,1.0,1.0,2,12,4,2,0,0
2023-04-16,SKU10141,2,14.02,1,5.71,40.06,4.71,32.97,4.31,30.16,9.0,4.0,2.0,6,16,4,2,1,0
2023-04-17,SKU10141,1,7.01,1,5.0,35.05,4.14,28.97,4.12,28.8,2.0,6.0,9.0,0,17,4,2,0,0
2023-04-20,SKU10141,2,14.02,2,5.0,35.05,4.21,29.47,4.0,27.98,1.0,2.0,1.0,3,20,4,2,0,0
2023-04-22,SKU10141,2,14.02,1,4.29,30.04,4.14,28.97,3.89,27.25,2.0,7.0,3.0,5,22,4,2,1,0
2023-04-23,SKU10141,1,7.01,1,3.0,21.03,3.86,26.96,3.75,26.24,2.0,10.0,5.0,6,23,4,2,1,0
2023-04-25,SKU10141,7,49.06999999999999,3,3.43,24.03,4.14,28.97,3.9,27.32,1.0,4.0,3.0,1,25,4,2,0,0
2023-04-29,SKU10141,3,18.93,2,2.57,17.73,4.29,29.89,3.86,26.94,7.0,9.0,1.0,5,29,4,2,1,0
2023-05-02,SKU10141,4,23.84,2,2.86,19.13,4.29,29.59,3.87,26.81,3.0,2.0,4.0,1,2,5,2,0,0
2023-05-03,SKU10141,7,49.07,1,3.71,25.14,4.36,30.09,4.0,27.73,4.0,1.0,6.0,2,3,5,2,0,0
2023-05-04,SKU10141,3,19.98,2,3.86,25.99,4.43,30.52,3.96,27.42,7.0,2.0,2.0,3,4,5,2,0,0
2023-05-06,SKU10141,5,35.05,2,4.29,28.99,4.29,29.52,4.0,27.72,3.0,2.0,7.0,5,6,5,2,1,0
2023-05-10,SKU10141,2,14.02,1,4.43,29.99,3.71,25.51,3.93,27.21,5.0,1.0,10.0,2,10,5,2,0,0
2023-05-11,SKU10141,6,42.06,2,4.29,28.99,3.86,26.51,4.0,27.74,2.0,7.0,4.0,3,11,5,2,0,0
2023-05-12,SKU10141,6,42.06,1,4.71,32.3,3.64,25.01,4.07,28.23,6.0,3.0,9.0,4,12,5,2,0,0
2023-05-14,SKU10141,2,14.02,1,4.43,30.89,3.64,25.01,4.0,27.76,6.0,4.0,2.0,6,14,5,2,1,0
2023-05-15,SKU10141,7,49.06999999999999,2,4.43,30.89,4.07,28.02,4.2,29.16,2.0,7.0,1.0,0,15,5,2,0,0
2023-05-17,SKU10141,5,29.8,1,4.71,32.3,4.29,29.14,4.3,29.69,7.0,3.0,2.0,2,17,5,2,0,0
2023-05-18,SKU10141,6,42.06,2,4.86,33.3,4.57,31.15,4.2,28.99,5.0,5.0,2.0,3,18,5,2,0,0
2023-05-19,SKU10141,2,14.02,1,4.86,33.3,4.64,31.65,4.23,29.22,6.0,2.0,1.0,4,19,5,2,0,0
2023-05-20,SKU10141,1,7.01,1,4.14,28.29,4.21,28.64,4.17,28.75,2.0,6.0,7.0,5,20,5,2,1,0
2023-05-22,SKU10141,11,77.11,3,4.86,33.3,4.79,32.8,4.37,30.16,1.0,6.0,3.0,0,22,5,2,0,0
2023-05-23,SKU10141,2,14.02,1,4.86,33.3,4.64,32.1,4.33,29.92,11.0,2.0,4.0,1,23,5,2,0,0
2023-05-24,SKU10141,3,21.03,1,4.29,29.29,4.36,30.09,4.4,30.42,2.0,7.0,7.0,2,24,5,2,0,0
2023-05-25,SKU10141,5,35.05,2,4.29,30.04,4.5,31.17,4.43,30.66,3.0,5.0,3.0,3,25,5,2,0,0
2023-05-27,SKU10141,5,35.05,2,4.14,29.04,4.5,31.17,4.4,30.42,5.0,6.0,5.0,5,27,5,2,1,0
2023-05-28,SKU10141,6,42.059999999999995,2,4.71,33.05,4.79,33.17,4.53,31.36,5.0,2.0,2.0,6,28,5,2,1,0
2023-05-29,SKU10141,4,26.990000000000002,2,5.14,35.9,4.64,32.1,4.43,30.62,6.0,1.0,6.0,0,29,5,2,0,0
2023-05-30,SKU10141,15,105.15,4,5.71,39.91,5.29,36.6,4.6,31.79,4.0,11.0,6.0,1,30,5,2,0,0
2023-05-31,SKU10141,3,21.03,2,5.86,40.91,5.36,37.1,4.57,31.56,15.0,2.0,2.0,2,31,5,2,0,0
2023-06-01,SKU10141,2,14.02,1,5.71,39.91,5.0,34.6,4.33,29.92,3.0,3.0,7.0,3,1,6,2,0,0
2023-06-02,SKU10141,4,28.04,1,5.57,38.91,4.93,34.47,4.4,30.39,2.0,5.0,5.0,4,2,6,2,0,0
2023-06-05,SKU10141,7,41.72,1,5.86,39.86,5.0,34.45,4.6,31.55,4.0,5.0,6.0,0,5,6,2,0,0
2023-06-06,SKU10141,1,7.01,1,5.14,34.85,4.93,33.95,4.57,31.31,7.0,6.0,2.0,1,6,6,2,0,0
2023-06-07,SKU10141,5,35.05,2,5.29,36.0,5.21,35.95,4.67,32.01,1.0,4.0,1.0,2,7,6,2,0,0
2023-06-08,SKU10141,2,14.02,1,3.43,22.98,4.57,31.45,4.7,32.25,5.0,15.0,11.0,3,8,6,2,0,0
2023-06-09,SKU10141,1,7.01,1,3.14,20.98,4.5,30.94,4.5,30.85,2.0,3.0,2.0,4,9,6,2,0,0
2023-06-10,SKU10141,1,7.01,1,3.0,19.98,4.36,29.94,4.43,30.45,1.0,2.0,3.0,5,10,6,2,1,0
2023-06-11,SKU10141,5,35.05,3,3.14,20.98,4.36,29.94,4.47,30.82,1.0,4.0,5.0,6,11,6,2,1,0
2023-06-12,SKU10141,2,14.02,1,2.43,17.02,4.14,28.44,4.3,29.65,5.0,7.0,5.0,0,12,6,2,0,0
2023-06-13,SKU10141,4,28.04,2,2.86,20.03,4.0,27.44,4.33,29.92,2.0,1.0,6.0,1,13,6,2,0,0
2023-06-14,SKU10141,1,7.01,1,2.29,16.02,3.79,26.01,4.2,28.99,4.0,5.0,4.0,2,14,6,2,0,0
2023-06-15,SKU10141,4,28.04,2,2.57,18.03,3.0,20.5,4.27,29.45,1.0,2.0,15.0,3,15,6,2,0,0
2023-06-16,SKU10141,9,63.089999999999996,2,3.71,26.04,3.43,23.51,4.37,30.16,4.0,1.0,3.0,4,16,6,2,0,0
2023-06-17,SKU10141,1,7.01,1,3.71,26.04,3.36,23.01,4.2,28.99,9.0,1.0,2.0,5,17,6,2,1,0
2023-06-18,SKU10141,1,7.01,1,3.14,22.03,3.14,21.51,4.17,28.75,1.0,5.0,4.0,6,18,6,2,1,0
2023-06-19,SKU10141,5,35.05,2,3.57,25.04,3.0,21.03,4.1,28.29,1.0,2.0,7.0,0,19,6,2,0,0
2023-06-20,SKU10141,5,35.05,2,3.71,26.04,3.29,23.03,4.1,28.46,5.0,4.0,1.0,1,20,6,2,0,0
2023-06-21,SKU10141,2,14.02,1,3.86,27.04,3.07,21.53,3.97,27.53,5.0,1.0,5.0,2,21,6,2,0,0
2023-06-22,SKU10141,5,35.05,2,4.0,28.04,3.29,23.03,4.07,28.23,2.0,4.0,2.0,3,22,6,2,0,0
2023-06-23,SKU10141,3,21.03,2,3.14,22.03,3.43,24.03,4.13,28.69,5.0,9.0,1.0,4,23,6,2,0,0
2023-06-24,SKU10141,4,28.04,2,3.57,25.04,3.64,25.54,3.9,27.06,3.0,1.0,1.0,5,24,6,2,1,0
2023-06-25,SKU10141,1,7.01,1,3.57,25.04,3.36,23.53,3.87,26.83,4.0,1.0,5.0,6,25,6,2,1,0
2023-06-27,SKU10141,6,42.06,2,3.71,26.04,3.64,25.54,3.97,27.53,1.0,5.0,2.0,1,27,6,2,0,0
2023-06-28,SKU10141,2,14.02,2,3.29,23.03,3.5,24.54,3.87,26.83,6.0,5.0,4.0,2,28,6,2,0,0
2023-06-29,SKU10141,15,103.05,2,5.14,35.75,4.5,31.4,4.2,29.09,2.0,2.0,1.0,3,29,6,2,0,0
2023-07-01,SKU10141,1,7.01,1,4.57,31.75,4.29,29.89,4.03,27.92,15.0,5.0,4.0,5,1,7,3,1,0
2023-07-02,SKU10141,1,7.01,1,4.29,29.74,3.71,25.89,3.93,27.26,1.0,3.0,9.0,6,2,7,3,1,0
2023-07-03,SKU10141,4,28.04,1,4.29,29.74,3.93,27.39,3.57,24.69,1.0,4.0,1.0,0,3,7,3,0,0
2023-07-04,SKU10141,10,70.10000000000001,2,5.57,38.76,4.57,31.9,3.8,26.32,4.0,1.0,1.0,1,4,7,3,0,0
2023-07-06,SKU10141,10,70.1,3,6.14,42.76,4.93,34.4,4.07,28.19,10.0,6.0,5.0,3,6,7,3,0,0
2023-07-07,SKU10141,3,21.03,1,6.29,43.76,4.79,33.4,4.03,27.96,10.0,2.0,5.0,4,7,7,3,0,0
2023-07-08,SKU10141,1,7.01,1,4.29,30.04,4.71,32.9,3.83,26.8,3.0,15.0,2.0,5,8,7,3,1,0
2023-07-09,SKU10141,12,84.12,3,5.86,41.06,5.21,36.4,4.2,29.37,1.0,1.0,5.0,6,9,7,3,1,0
2023-07-11,SKU10141,1,7.01,1,5.86,41.06,5.07,35.4,4.07,28.44,12.0,1.0,3.0,1,11,7,3,0,0
2023-07-12,SKU10141,11,77.11,3,6.86,48.07,5.57,38.91,4.37,30.54,1.0,4.0,4.0,2,12,7,3,0,0
2023-07-14,SKU10141,107,750.07,4,20.71,145.21,13.14,91.98,7.9,55.31,11.0,10.0,1.0,4,14,7,3,0,0
2023-07-15,SKU10141,4,28.04,3,19.86,139.2,13.0,90.98,8.0,56.01,107.0,10.0,6.0,5,15,7,3,1,0
2023-07-16,SKU10141,6,42.06,2,20.29,142.2,13.29,92.98,8.03,56.24,4.0,3.0,2.0,6,16,7,3,1,0
2023-07-17,SKU10141,5,35.05,2,20.86,146.21,12.57,88.13,8.13,56.94,6.0,1.0,15.0,0,17,7,3,0,0
2023-07-18,SKU10141,1,7.01,1,19.29,135.19,12.57,88.13,8.03,56.24,5.0,12.0,1.0,1,18,7,3,0,0
2023-07-19,SKU10141,6,42.06,1,20.0,140.2,12.93,90.63,8.2,57.41,1.0,1.0,1.0,2,19,7,3,0,0
2023-07-20,SKU10141,6,42.06,2,19.29,135.19,13.07,91.63,8.27,57.88,6.0,11.0,4.0,3,20,7,3,0,0
2023-07-22,SKU10141,7,49.07,4,5.0,35.05,12.86,90.13,8.2,57.41,6.0,107.0,10.0,5,22,7,3,1,0
2023-07-23,SKU10141,20,140.2,4,7.29,51.07,13.57,95.14,8.83,61.85,7.0,4.0,10.0,6,23,7,3,1,0
2023-07-24,SKU10141,6,41.01,2,7.29,50.92,13.79,96.56,9.0,62.98,20.0,6.0,3.0,0,24,7,3,0,0
2023-07-26,SKU10141,7,49.07,3,7.57,52.93,14.21,99.57,9.07,63.45,6.0,5.0,1.0,2,26,7,3,0,0
2023-07-27,SKU10141,2,14.02,2,7.71,53.93,13.5,94.56,8.97,62.75,7.0,1.0,12.0,3,27,7,3,0,0
2023-07-28,SKU10141,16,112.16,4,9.14,63.94,14.57,102.07,9.43,66.02,2.0,6.0,1.0,4,28,7,3,0,0
2023-07-29,SKU10141,5,35.05,3,9.0,62.94,14.14,99.07,9.43,66.02,16.0,6.0,11.0,5,29,7,3,1,0
2023-07-30,SKU10141,5,30.849999999999998,3,8.71,60.34,6.86,47.69,9.5,66.35,5.0,7.0,107.0,6,30,7,3,1,0
2023-07-31,SKU10141,3,21.03,1,6.29,43.31,6.79,47.19,9.47,66.12,5.0,20.0,4.0,0,31,7,3,0,0
2023-08-01,SKU10141,3,21.03,2,5.86,40.46,6.57,45.69,9.53,66.58,3.0,6.0,6.0,1,1,8,3,0,0
2023-08-02,SKU10141,5,35.05,2,5.57,38.46,6.57,45.69,9.5,66.35,3.0,7.0,5.0,2,2,8,3,0,0
2023-08-04,SKU10141,11,77.11,3,6.86,47.47,7.29,50.7,9.8,68.45,5.0,2.0,1.0,4,4,8,3,0,0
2023-08-05,SKU10141,2,14.02,1,4.86,33.45,7.0,48.69,9.37,65.49,11.0,16.0,6.0,5,5,8,3,1,0
2023-08-06,SKU10141,2,14.02,1,4.43,30.44,6.71,46.69,9.4,65.72,2.0,5.0,6.0,6,6,8,3,1,0
2023-08-07,SKU10141,10,70.1,3,5.14,36.05,6.93,48.19,9.7,67.82,2.0,5.0,7.0,0,7,8,3,0,0
2023-08-08,SKU10141,1,7.01,1,4.86,34.05,5.57,38.68,9.6,67.12,10.0,3.0,20.0,1,8,8,3,0,0
2023-08-09,SKU10141,10,70.1,5,5.86,41.06,5.86,40.76,9.6,67.12,1.0,3.0,6.0,2,9,8,3,0,0
2023-08-11,SKU10141,5,35.05,2,5.86,41.06,5.71,39.76,9.43,65.95,10.0,5.0,7.0,4,11,8,3,0,0
2023-08-13,SKU10141,4,25.939999999999998,3,4.86,33.75,5.86,40.61,9.47,66.12,5.0,11.0,2.0,6,13,8,3,1,0
2023-08-14,SKU10141,14,98.14,4,6.57,45.77,5.71,39.61,9.9,69.15,4.0,2.0,16.0,0,14,8,3,0,0
2023-08-15,SKU10141,11,77.11,3,7.86,54.78,6.14,42.61,9.87,68.92,14.0,2.0,5.0,1,15,8,3,0,0
2023-08-16,SKU10141,1,7.01,1,6.57,45.77,5.86,40.91,9.87,68.92,11.0,10.0,5.0,2,16,8,3,0,0
2023-08-17,SKU10141,8,56.08,3,7.57,52.78,6.21,43.41,9.77,68.22,1.0,1.0,3.0,3,17,8,3,0,0
2023-08-18,SKU10141,2,14.02,1,6.43,44.76,6.14,42.91,6.27,43.68,8.0,10.0,3.0,4,18,8,3,0,0
2023-08-19,SKU10141,4,28.04,1,6.29,43.76,6.07,42.41,6.27,43.68,2.0,5.0,5.0,5,19,8,3,1,0
2023-08-20,SKU10141,6,42.059999999999995,2,6.57,46.07,5.71,39.91,6.27,43.68,4.0,4.0,11.0,6,20,8,3,1,0
2023-08-21,SKU10141,2,14.02,1,4.86,34.05,5.71,39.91,6.17,42.98,6.0,14.0,2.0,0,21,8,3,0,0
2023-08-22,SKU10141,4,28.04,3,3.86,27.04,5.86,40.91,6.27,43.68,2.0,11.0,2.0,1,22,8,3,0,0
2023-08-23,SKU10141,5,35.05,2,4.43,31.04,5.5,38.4,6.23,43.45,4.0,1.0,10.0,2,23,8,3,0,0
2023-08-24,SKU10141,20,140.2,4,6.14,43.06,6.86,47.92,6.7,46.72,5.0,8.0,1.0,3,24,8,3,0,0
2023-08-25,SKU10141,16,112.16000000000001,4,8.14,57.08,7.29,50.92,7.0,48.82,20.0,2.0,10.0,4,25,8,3,0,0
2023-08-26,SKU10141,2,14.02,1,7.86,55.08,7.07,49.42,6.4,44.62,16.0,4.0,5.0,5,26,8,3,1,0
2023-08-27,SKU10141,10,70.1,4,8.43,59.08,7.5,52.58,6.53,45.59,2.0,6.0,4.0,6,27,8,3,1,0
2023-08-28,SKU10141,4,28.04,1,8.71,61.09,6.79,47.57,6.43,44.89,10.0,2.0,14.0,0,28,8,3,0,0
2023-08-29,SKU10141,3,21.03,3,8.57,60.09,6.21,43.56,6.47,45.12,4.0,4.0,11.0,1,29,8,3,0,0
2023-08-30,SKU10141,8,56.08,2,9.0,63.09,6.71,47.07,6.2,43.25,3.0,5.0,1.0,2,30,8,3,0,0
2023-08-31,SKU10141,1,7.01,1,6.29,44.06,6.21,43.56,6.07,42.32,8.0,20.0,8.0,3,31,8,3,0,0
2023-09-01,SKU10141,3,21.03,1,4.43,31.04,6.29,44.06,6.0,41.99,1.0,16.0,2.0,4,1,9,3,0,0
2023-09-03,SKU10141,5,35.05,1,4.86,34.05,6.36,44.56,6.07,42.46,3.0,2.0,4.0,6,3,9,3,1,0
2023-09-04,SKU10141,7,49.07,3,4.43,31.04,6.43,45.06,6.2,43.39,5.0,10.0,6.0,0,4,9,3,0,0
2023-09-05,SKU10141,15,94.65,2,6.0,40.56,7.36,50.82,6.53,45.38,7.0,4.0,2.0,1,5,9,3,0,0
2023-09-06,SKU10141,3,21.03,2,6.0,40.56,7.29,50.32,6.27,43.51,15.0,3.0,4.0,2,6,9,3,0,0
2023-09-07,SKU10141,6,42.06,3,5.71,38.56,7.36,50.82,6.4,44.44,3.0,8.0,5.0,3,7,9,3,0,0
2023-09-08,SKU10141,4,28.04,3,6.14,41.56,6.21,42.81,6.47,44.91,6.0,1.0,20.0,4,8,9,3,0,0
2023-09-09,SKU10141,9,63.089999999999996,4,7.0,47.57,5.71,39.31,6.43,44.68,4.0,3.0,16.0,5,9,9,3,1,0
2023-09-11,SKU10141,7,46.97,3,7.29,49.27,6.07,41.66,6.63,46.01,9.0,5.0,2.0,0,11,9,3,0,0
2023-09-12,SKU10141,14,98.14,4,8.29,56.28,6.36,43.66,6.77,46.94,7.0,7.0,10.0,1,12,9,3,0,0
2023-09-13,SKU10141,14,98.14,3,8.14,56.78,7.07,48.67,7.07,49.05,14.0,15.0,4.0,2,13,9,3,0,0
2023-09-14,SKU10141,11,77.10999999999999,3,9.29,64.79,7.64,52.68,7.3,50.75,14.0,3.0,3.0,3,14,9,3,0,0
2023-09-15,SKU10141,1,7.01,1,8.57,59.79,7.14,49.17,6.87,47.72,11.0,6.0,8.0,4,15,9,3,0,0
2023-09-16,SKU10141,6,42.06,3,8.86,61.79,7.5,51.68,6.7,46.55,1.0,4.0,1.0,5,16,9,3,1,0
2023-09-17,SKU10141,7,49.07,1,8.57,59.79,7.79,53.68,6.9,47.95,6.0,9.0,3.0,6,17,9,3,1,0
2023-09-18,SKU10141,14,93.94,2,9.57,66.5,8.43,57.88,7.1,49.21,7.0,7.0,5.0,0,18,9,3,0,0
2023-09-19,SKU10141,6,42.06,3,8.43,58.48,8.36,57.38,7.23,50.15,14.0,14.0,7.0,1,19,9,3,0,0
2023-09-20,SKU10141,7,49.06999999999999,3,7.43,51.47,7.79,54.13,7.33,50.85,6.0,14.0,15.0,2,20,9,3,0,0
2023-09-21,SKU10141,8,53.980000000000004,4,7.0,48.17,8.14,56.48,7.4,51.24,7.0,11.0,3.0,3,21,9,3,0,0
2023-09-22,SKU10141,7,48.019999999999996,3,7.86,54.03,8.21,56.91,7.57,52.38,8.0,1.0,6.0,4,22,9,3,0,0
2023-09-23,SKU10141,10,70.1,3,8.43,58.03,8.64,59.91,7.77,53.78,7.0,6.0,4.0,5,23,9,3,1,0
2023-09-24,SKU10141,86,602.86,5,19.71,137.15,14.14,98.47,10.47,72.71,10.0,7.0,9.0,6,24,9,3,1,0
2023-09-25,SKU10141,8,50.83,3,18.86,130.99,14.21,98.74,10.07,69.73,86.0,14.0,7.0,0,25,9,3,0,0
2023-09-27,SKU10141,4,28.04,1,18.57,128.99,13.5,93.73,9.67,66.92,8.0,6.0,14.0,2,27,9,3,0,0
2023-09-28,SKU10141,7,49.07,4,18.57,128.99,13.0,90.23,9.83,68.09,4.0,7.0,14.0,3,28,9,3,0,0
2023-09-29,SKU10141,10,70.1,4,18.86,131.29,12.93,89.73,9.83,68.09,7.0,8.0,11.0,4,29,9,3,0,0
2023-09-30,SKU10141,10,70.1,3,19.29,134.44,13.57,94.24,10.03,69.49,10.0,7.0,1.0,5,30,9,3,1,0
2023-10-01,SKU10141,7,49.07,2,18.86,131.44,13.64,94.74,10.17,70.43,10.0,10.0,6.0,6,1,10,4,1,0
2023-10-02,SKU10141,7,49.06999999999999,2,7.57,52.33,13.64,94.74,10.13,70.19,7.0,86.0,7.0,0,2,10,4,0,0
2023-10-03,SKU10141,11,77.11,4,8.0,56.08,13.43,93.53,10.47,72.53,7.0,8.0,14.0,1,3,10,4,0,0
2023-10-04,SKU10141,5,35.05,4,8.14,57.08,13.36,93.03,10.53,73.0,11.0,4.0,6.0,2,4,10,4,0,0
2023-10-05,SKU10141,17,119.17,6,9.57,67.1,14.07,98.04,10.93,75.8,5.0,7.0,7.0,3,5,10,4,0,0
2023-10-06,SKU10141,14,98.14,6,10.14,71.1,14.5,101.2,11.17,77.44,17.0,10.0,8.0,4,6,10,4,0,0
2023-10-07,SKU10141,6,42.059999999999995,2,9.57,67.1,14.43,100.77,10.87,75.69,14.0,10.0,7.0,5,7,10,4,1,0
2023-10-08,SKU10141,7,49.07,3,9.57,67.1,14.21,99.27,11.0,76.62,6.0,7.0,10.0,6,8,10,4,1,0
2023-10-09,SKU10141,3,21.03,2,9.0,63.09,8.29,57.71,10.9,75.92,7.0,7.0,86.0,0,9,10,4,0,0
2023-10-10,SKU10141,35,245.35,8,12.43,87.12,10.21,71.6,11.93,83.16,3.0,11.0,8.0,1,10,10,4,0,0
2023-10-11,SKU10141,8,53.980000000000004,4,12.86,89.83,10.5,73.46,11.9,82.86,35.0,5.0,4.0,2,11,10,4,0,0
2023-10-12,SKU10141,82,574.8199999999999,3,22.14,154.92,15.86,111.01,14.4,100.45,8.0,17.0,7.0,3,12,10,4,0,0
2023-10-13,SKU10141,4,28.04,2,20.71,144.91,15.43,108.0,14.07,98.12,82.0,14.0,10.0,4,13,10,4,0,0
2023-10-14,SKU10141,5,35.05,2,20.57,143.91,15.07,105.5,13.77,96.01,4.0,6.0,10.0,5,14,10,4,1,0
2023-10-15,SKU10141,6,42.06,5,20.43,142.9,15.0,105.0,13.6,94.85,5.0,7.0,7.0,6,15,10,4,1,0
2023-10-16,SKU10141,6,36.81,2,20.86,145.16,14.93,104.12,13.77,95.84,6.0,3.0,7.0,0,16,10,4,0,0
2023-10-17,SKU10141,14,98.14,6,17.86,124.13,15.14,105.63,14.03,97.71,6.0,35.0,11.0,1,17,10,4,0,0
2023-10-18,SKU10141,9,63.089999999999996,3,18.0,125.43,15.43,107.63,14.1,98.18,14.0,8.0,5.0,2,18,10,4,0,0
2023-10-19,SKU10141,2,14.02,1,6.57,45.32,14.36,100.12,13.7,95.51,9.0,82.0,17.0,3,19,10,4,0,0
2023-10-20,SKU10141,5,35.05,3,6.71,46.32,13.71,95.61,13.67,95.28,2.0,4.0,14.0,4,20,10,4,0,0
2023-10-21,SKU10141,6,42.06,4,6.86,47.32,13.71,95.61,13.63,95.04,5.0,5.0,6.0,5,21,10,4,1,0
2023-10-22,SKU10141,4,28.04,1,6.57,45.32,13.5,94.11,13.5,94.18,6.0,6.0,7.0,6,22,10,4,1,0
2023-10-23,SKU10141,8,50.83,3,6.86,47.32,13.86,96.24,13.53,94.27,4.0,6.0,3.0,0,23,10,4,0,0
2023-10-24,SKU10141,12,82.02,5,6.57,45.02,12.21,84.57,13.6,94.67,8.0,14.0,35.0,1,24,10,4,0,0
2023-10-25,SKU10141,4,28.04,3,5.86,40.01,11.93,82.72,10.87,75.51,12.0,9.0,8.0,2,25,10,4,0,0
2023-10-26,SKU10141,3,21.03,1,6.0,41.01,6.29,43.16,10.7,74.52,4.0,2.0,82.0,3,26,10,4,0,0
2023-10-27,SKU10141,1,7.01,1,5.43,37.0,6.07,41.66,10.6,73.82,3.0,5.0,4.0,4,27,10,4,0,0
2023-10-28,SKU10141,17,114.97,4,7.0,47.42,6.93,47.37,10.93,76.01,1.0,6.0,5.0,5,28,10,4,1,0
2023-10-29,SKU10141,5,35.05,4,7.14,48.42,6.86,46.87,10.77,74.84,17.0,4.0,6.0,6,29,10,4,1,0
2023-10-30,SKU10141,9,56.78999999999999,3,7.29,49.27,7.07,48.3,10.73,74.4,5.0,8.0,6.0,0,30,10,4,0,0
2023-10-31,SKU10141,6,42.06,2,6.43,43.56,6.5,44.29,10.7,74.17,9.0,12.0,14.0,1,31,10,4,0,0
2023-11-01,SKU10141,9,63.089999999999996,5,7.14,48.57,6.5,44.29,10.77,74.63,6.0,4.0,9.0,2,1,11,4,0,0
2023-11-02,SKU10141,8,56.08,3,7.86,53.58,6.93,47.29,10.67,73.93,9.0,3.0,2.0,3,2,11,4,0,0
2023-11-03,SKU10141,4,28.04,1,8.29,56.58,6.86,46.79,10.63,73.7,8.0,1.0,5.0,4,3,11,4,0,0
2023-11-04,SKU10141,8,56.08,4,7.0,48.17,7.0,47.79,10.33,71.6,4.0,17.0,6.0,5,4,11,4,1,0
2023-11-05,SKU10141,6,42.059999999999995,3,7.14,49.17,7.14,48.8,10.07,69.73,8.0,5.0,4.0,6,5,11,4,1,0
2023-11-06,SKU10141,16,112.16,8,8.14,57.08,7.71,53.18,10.4,72.06,6.0,9.0,8.0,0,6,11,4,0,0
2023-11-07,SKU10141,14,92.89,4,9.29,64.34,7.86,53.95,10.63,73.52,16.0,6.0,12.0,1,7,11,4,0,0
2023-11-08,SKU10141,112,785.12,7,24.0,167.49,15.57,108.03,14.27,98.99,14.0,9.0,4.0,2,8,11,4,0,0
2023-11-09,SKU10141,7,49.07,2,23.86,166.49,15.86,110.03,13.33,92.45,112.0,8.0,3.0,3,9,11,4,0,0
2023-11-10,SKU10141,9,60.989999999999995,4,24.57,171.2,16.43,113.89,13.37,92.69,7.0,4.0,1.0,4,10,11,4,0,0
2023-11-11,SKU10141,11,77.11,6,25.0,174.2,16.0,111.18,11.0,76.1,9.0,8.0,17.0,5,11,11,4,1,0
2023-11-12,SKU10141,8,56.08,4,25.29,176.2,16.21,112.69,11.13,77.03,11.0,6.0,5.0,6,12,11,4,1,0
2023-11-13,SKU10141,11,76.06,4,24.57,171.05,16.36,114.06,11.33,78.4,8.0,16.0,9.0,0,13,11,4,0,0
2023-11-14,SKU10141,2,14.02,1,22.86,159.78,16.07,112.06,11.2,77.46,11.0,14.0,6.0,1,14,11,4,0,0
2023-11-15,SKU10141,10,70.1,6,8.29,57.63,16.14,112.56,11.33,78.57,2.0,112.0,9.0,2,15,11,4,0,0
2023-11-16,SKU10141,16,109.00999999999999,7,9.57,66.2,16.71,116.34,11.4,78.93,10.0,7.0,8.0,3,16,11,4,0,0
2023-11-17,SKU10141,8,56.08,3,9.43,65.49,17.0,118.34,11.37,78.7,16.0,9.0,4.0,4,17,11,4,0,0
2023-11-18,SKU10141,10,70.1,5,9.29,64.49,17.14,119.35,11.63,80.57,8.0,11.0,8.0,5,18,11,4,1,0
2023-11-19,SKU10141,3,21.03,1,8.57,59.49,16.93,117.84,11.57,80.1,10.0,8.0,6.0,6,19,11,4,1,0
2023-11-20,SKU10141,11,77.11,5,8.57,59.64,16.57,115.34,11.73,81.27,3.0,11.0,16.0,0,20,11,4,0,0
