sku_id,week_start,type,value,baseline,ci_lower,ci_upper,step
SKU014,2026-07-13,forecast,17.53,16.0,3.314038551032999,31.745961448967,4
SKU015,2026-07-13,forecast,9.13,12.915,0.0,23.345961448967003,4
SKU016,2026-07-13,forecast,37.41,35.0,23.194038551032996,51.625961448967,4
SKU017,2026-07-13,forecast,8.58,3.0,0.0,22.795961448967002,4
SKU018,2026-07-13,forecast,8.21,7.0,0.0,22.425961448967,4
SKU019,2026-07-13,forecast,27.9,25.0,13.684038551032996,42.115961448967,4
SKU020,2026-07-13,forecast,38.47,33.0,24.254038551033,52.685961448967,4
SKU021,2026-07-13,forecast,10.53,10.0,0.0,24.745961448967,4
SKU022,2026-07-13,forecast,8.33,9.995,0.0,22.545961448967002,4
SKU023,2026-07-13,forecast,19.08,17.0,4.864038551032996,33.295961448967,4
SKU024,2026-07-13,forecast,8.36,6.0,0.0,22.575961448967,4
SKU025,2026-07-13,forecast,16.3,20.0,2.0840385510329984,30.515961448967005,4
SKU026,2026-07-13,forecast,32.19,30.942500000000003,17.974038551032997,46.405961448967,4
SKU027,2026-07-13,forecast,19.55,20.26,5.334038551032998,33.765961448967005,4
SKU028,2026-07-13,forecast,13.49,16.9375,0.0,27.705961448967003,4
SKU029,2026-07-13,forecast,9.95,11.0,0.0,24.165961448967003,4
SKU030,2026-07-13,forecast,12.27,18.0,0.0,26.485961448967004,4
SKU031,2026-07-13,forecast,9.38,8.0,0.0,23.595961448967003,4
SKU032,2026-07-13,forecast,24.33,30.0,10.114038551032996,38.545961448967,4
SKU033,2026-07-13,forecast,8.04,9.62,0.0,22.255961448967,4
SKU034,2026-07-13,forecast,11.29,12.0,0.0,25.505961448967,4
SKU035,2026-07-13,forecast,8.99,6.0,0.0,23.205961448967003,4
SKU036,2026-07-13,forecast,9.81,8.0,0.0,24.025961448967003,4
SKU037,2026-07-13,forecast,15.08,14.0,0.8640385510329978,29.295961448967002,4
SKU038,2026-07-13,forecast,10.56,12.0,0.0,24.775961448967003,4
SKU039,2026-07-13,forecast,10.08,8.0,0.0,24.295961448967002,4
SKU040,2026-07-13,forecast,19.6,17.0,5.384038551032999,33.815961448967,4
SKU041,2026-07-13,forecast,9.02,6.0,0.0,23.235961448967004,4
SKU042,2026-07-13,forecast,58.35,57.0,44.134038551033,72.565961448967,4
SKU043,2026-07-13,forecast,36.29,33.005,22.074038551033,50.505961448967,4
SKU044,2026-07-13,forecast,10.75,13.09,0.0,24.965961448967,4
SKU045,2026-07-13,forecast,8.76,6.0,0.0,22.975961448967002,4
SKU046,2026-07-13,forecast,17.97,18.0,3.7540385510329966,32.185961448967,4
SKU047,2026-07-13,forecast,9.88,8.0,0.0,24.095961448967003,4
SKU048,2026-07-13,forecast,50.88,46.0,36.664038551033,65.095961448967,4
SKU049,2026-07-13,forecast,8.88,5.0,0.0,23.095961448967003,4
SKU050,2026-07-13,forecast,27.15,34.0,12.934038551032996,41.365961448967,4
SKU051,2026-07-13,forecast,37.19,35.77,22.974038551032997,51.405961448967,4
SKU052,2026-07-13,forecast,8.27,9.695,0.0,22.485961448967004,4
SKU053,2026-07-13,forecast,20.68,22.0625,6.464038551032997,34.895961448967,4
SKU054,2026-07-13,forecast,9.46,14.0,0.0,23.675961448967,4
SKU055,2026-07-13,forecast,8.83,5.0,0.0,23.045961448967002,4
SKU056,2026-07-13,forecast,46.75,52.0,32.534038551033,60.965961448967,4
SKU057,2026-07-13,forecast,7.88,9.4,0.0,22.095961448967003,4
SKU058,2026-07-13,forecast,6.39,6.0,0.0,20.605961448967,4
SKU059,2026-07-13,forecast,8.97,6.0,0.0,23.185961448967003,4
SKU060,2026-07-13,forecast,8.72,9.6175,0.0,22.935961448967003,4
SKU061,2026-07-13,forecast,13.53,14.739999999999998,0.0,27.745961448967,4
SKU062,2026-07-13,forecast,15.7,19.0,1.484038551032997,29.915961448967003,4
SKU063,2026-07-13,forecast,20.96,24.0,6.7440385510329985,35.175961448967,4
SKU064,2026-07-13,forecast,21.56,22.0,7.344038551032996,35.775961448967,4
SKU065,2026-07-13,forecast,22.11,26.0,7.894038551032997,36.325961448967,4
SKU066,2026-07-13,forecast,34.41,37.2,20.194038551032996,48.625961448967,4
SKU067,2026-07-13,forecast,22.88,25.0,8.664038551032997,37.095961448967,4
SKU068,2026-07-13,forecast,43.8,46.1225,29.584038551032997,58.015961448967,4
SKU069,2026-07-13,forecast,16.43,24.0,2.2140385510329974,30.645961448967,4
SKU070,2026-07-13,forecast,10.67,11.0,0.0,24.885961448967002,4
SKU071,2026-07-13,forecast,26.45,31.0,12.234038551032997,40.665961448967,4
SKU072,2026-07-13,forecast,22.62,31.0,8.404038551032999,36.835961448967005,4
SKU073,2026-07-13,forecast,39.29,48.0,25.074038551033,53.505961448967,4
SKU074,2026-07-13,forecast,8.43,8.489999999999998,0.0,22.645961448967,4
SKU075,2026-07-13,forecast,22.58,28.0,8.364038551032996,36.795961448967,4
SKU076,2026-07-13,forecast,9.45,8.0,0.0,23.665961448967003,4
SKU077,2026-07-13,forecast,9.15,9.0,0.0,23.365961448967003,4
SKU078,2026-07-13,forecast,8.72,3.0,0.0,22.935961448967003,4
SKU079,2026-07-13,forecast,25.75,28.0,11.534038551032998,39.965961448967,4
SKU080,2026-07-13,forecast,12.69,17.0,0.0,26.905961448967002,4
SKU081,2026-07-13,forecast,11.05,10.0,0.0,25.265961448967005,4
SKU082,2026-07-13,forecast,9.46,13.0,0.0,23.675961448967,4
SKU083,2026-07-13,forecast,4.1,2.0,0.0,18.315961448967002,4
SKU084,2026-07-13,forecast,18.55,20.0,4.334038551032998,32.765961448967005,4
SKU085,2026-07-13,forecast,23.42,17.0,9.204038551033,37.635961448967,4
SKU086,2026-07-13,forecast,23.37,27.0,9.154038551032999,37.585961448967005,4
SKU087,2026-07-13,forecast,32.16,31.085,17.944038551032996,46.375961448967,4
SKU088,2026-07-13,forecast,40.74,39.0,26.524038551033,54.955961448967,4
SKU089,2026-07-13,forecast,80.78,88.0,66.564038551033,94.99596144896701,4
SKU090,2026-07-13,forecast,11.47,11.0,0.0,25.685961448967003,4
SKU091,2026-07-13,forecast,28.03,25.0,13.814038551032999,42.245961448967,4
SKU092,2026-07-13,forecast,29.45,27.0,15.234038551032997,43.665961448967,4
SKU093,2026-07-13,forecast,7.49,9.0,0.0,21.705961448967003,4
SKU094,2026-07-13,forecast,32.98,31.5925,18.764038551032996,47.195961448967,4
SKU095,2026-07-13,forecast,57.79,56.0,43.574038551033,72.005961448967,4
SKU096,2026-07-13,forecast,15.04,15.614999999999998,0.8240385510329968,29.255961448967,4
SKU097,2026-07-13,forecast,42.56,45.885,28.344038551033,56.775961448967,4
SKU098,2026-07-13,forecast,11.69,17.0,0.0,25.905961448967002,4
SKU099,2026-07-13,forecast,8.29,13.0,0.0,22.505961448967,4
SKU100,2026-07-13,forecast,9.68,13.0,0.0,23.895961448967,4
SKU101,2026-07-13,forecast,8.48,9.51,0.0,22.695961448967005,4
SKU102,2026-07-13,forecast,42.18,33.0,27.964038551033,56.395961448967,4
SKU103,2026-07-13,forecast,25.34,21.0,11.124038551032998,39.555961448967004,4
SKU104,2026-07-13,forecast,10.78,9.0,0.0,24.995961448967,4
SKU105,2026-07-13,forecast,20.89,20.7425,6.674038551032998,35.105961448967,4
SKU106,2026-07-13,forecast,7.81,5.0,0.0,22.025961448967003,4
SKU107,2026-07-13,forecast,9.29,6.0,0.0,23.505961448967,4
SKU108,2026-07-13,forecast,9.39,5.0,0.0,23.605961448967,4
SKU109,2026-07-13,forecast,8.05,7.9275,0.0,22.265961448967005,4
SKU110,2026-07-13,forecast,57.04,56.0,42.824038551033,71.255961448967,4
SKU111,2026-07-13,forecast,4.5,3.0,0.0,18.715961448967,4
SKU112,2026-07-13,forecast,11.99,12.0,0.0,26.205961448967003,4
SKU113,2026-07-13,forecast,8.67,4.0,0.0,22.885961448967002,4
SKU114,2026-07-13,forecast,11.27,13.0,0.0,25.485961448967004,4
SKU115,2026-07-13,forecast,26.66,30.0,12.444038551032998,40.875961448967004,4
SKU116,2026-07-13,forecast,8.09,7.78,0.0,22.305961448967004,4
SKU117,2026-07-13,forecast,9.54,9.0,0.0,23.755961448967,4
SKU118,2026-07-13,forecast,47.71,51.0,33.494038551033,61.925961448967,4
SKU119,2026-07-13,forecast,32.94,40.95,18.724038551032997,47.155961448967,4
SKU120,2026-07-13,forecast,19.97,26.0,5.7540385510329966,34.185961448967,4
SKU121,2026-07-13,forecast,12.86,12.0,0.0,27.075961448967,4
SKU122,2026-07-13,forecast,20.15,23.0,5.934038551032996,34.365961448967,4
SKU123,2026-07-13,forecast,8.16,6.6850000000000005,0.0,22.375961448967004,4
SKU124,2026-07-13,forecast,16.88,18.5925,2.6640385510329967,31.095961448967003,4
SKU125,2026-07-13,forecast,8.59,7.932499999999999,0.0,22.805961448967004,4
SKU126,2026-07-13,forecast,10.34,16.0,0.0,24.555961448967004,4
SKU127,2026-07-13,forecast,38.81,41.0,24.594038551033,53.025961448967,4
SKU128,2026-07-13,forecast,24.21,26.0,9.994038551032999,38.425961448967,4
SKU129,2026-07-13,forecast,11.43,10.0,0.0,25.645961448967,4
SKU130,2026-07-13,forecast,19.02,17.0,4.804038551032997,33.235961448967004,4
SKU131,2026-07-13,forecast,11.72,12.235,0.0,25.935961448967003,4
SKU132,2026-07-13,forecast,36.44,43.0,22.224038551032997,50.655961448967,4
SKU133,2026-07-13,forecast,21.53,30.0,7.314038551032999,35.745961448967,4
SKU134,2026-07-13,forecast,19.2,11.0,4.984038551032997,33.415961448967,4
SKU135,2026-07-13,forecast,7.62,12.0,0.0,21.835961448967,4
SKU136,2026-07-13,forecast,9.63,9.0,0.0,23.845961448967003,4
SKU137,2026-07-13,forecast,49.13,50.0,34.914038551033,63.345961448967,4
SKU138,2026-07-13,forecast,9.54,10.0,0.0,23.755961448967,4
SKU139,2026-07-13,forecast,14.02,14.66,0.0,28.235961448967004,4
SKU140,2026-07-13,forecast,8.4,8.8725,0.0,22.615961448967003,4
SKU141,2026-07-13,forecast,16.8,20.0,2.5840385510329984,31.015961448967005,4
SKU142,2026-07-13,forecast,8.38,10.91,0.0,22.595961448967003,4
SKU143,2026-07-13,forecast,21.18,21.442500000000003,6.964038551032997,35.395961448967,4
SKU144,2026-07-13,forecast,33.52,33.67,19.304038551033003,47.735961448967004,4
SKU145,2026-07-13,forecast,8.1,12.0,0.0,22.315961448967002,4
SKU146,2026-07-13,forecast,32.6,29.0,18.384038551033,46.815961448967,4
SKU147,2026-07-13,forecast,7.64,9.4275,0.0,21.855961448967,4
SKU148,2026-07-13,forecast,9.93,13.0,0.0,24.145961448967,4
SKU149,2026-07-13,forecast,20.02,21.0325,5.804038551032997,34.235961448967004,4
SKU150,2026-07-13,forecast,8.46,10.65,0.0,22.675961448967,4
SKU151,2026-07-13,forecast,12.34,11.0,0.0,26.555961448967004,4
SKU152,2026-07-13,forecast,17.75,22.0,3.5340385510329977,31.965961448967,4
SKU153,2026-07-13,forecast,11.65,13.0,0.0,25.865961448967003,4
SKU154,2026-07-13,forecast,20.71,21.0,6.4940385510329985,34.925961448967,4
SKU155,2026-07-13,forecast,26.05,28.0,11.834038551032998,40.265961448967005,4
SKU156,2026-07-13,forecast,15.38,15.8025,1.1640385510329985,29.595961448967003,4
SKU157,2026-07-13,forecast,14.48,16.0,0.2640385510329981,28.695961448967005,4
SKU158,2026-07-13,forecast,36.65,47.0,22.434038551032998,50.865961448967,4
SKU159,2026-07-13,forecast,8.74,9.055,0.0,22.955961448967003,4
SKU160,2026-07-13,forecast,36.77,32.42,22.554038551033003,50.985961448967004,4
SKU161,2026-07-13,forecast,9.24,8.8425,0.0,23.455961448967003,4
SKU162,2026-07-13,forecast,14.86,15.2625,0.6440385510329971,29.075961448967,4
SKU163,2026-07-13,forecast,32.59,27.0,18.374038551033003,46.805961448967004,4
SKU164,2026-07-13,forecast,8.21,9.1125,0.0,22.425961448967,4
SKU165,2026-07-13,forecast,20.71,21.0,6.4940385510329985,34.925961448967,4
SKU166,2026-07-13,forecast,29.18,33.9675,14.964038551032997,43.395961448967,4
SKU167,2026-07-13,forecast,6.37,9.0,0.0,20.585961448967,4
SKU168,2026-07-13,forecast,21.17,18.0,6.954038551032999,35.385961448967,4
SKU169,2026-07-13,forecast,8.44,8.695,0.0,22.655961448967002,4
SKU170,2026-07-13,forecast,9.25,7.0,0.0,23.465961448967,4
SKU171,2026-07-13,forecast,36.31,37.3875,22.094038551033,50.525961448967,4
SKU172,2026-07-13,forecast,10.0,11.0,0.0,24.215961448967,4
SKU173,2026-07-13,forecast,6.83,10.0,0.0,21.045961448967002,4
SKU174,2026-07-13,forecast,31.07,32.235,16.854038551033,45.285961448967,4
SKU175,2026-07-13,forecast,33.64,34.8625,19.424038551033,47.855961448967,4
SKU176,2026-07-13,forecast,36.23,32.0,22.014038551032996,50.445961448967,4
SKU177,2026-07-13,forecast,9.19,12.0,0.0,23.405961448967002,4
SKU178,2026-07-13,forecast,7.69,5.0,0.0,21.905961448967002,4
SKU179,2026-07-13,forecast,8.7,11.2625,0.0,22.915961448967003,4
SKU180,2026-07-13,forecast,10.63,10.0,0.0,24.845961448967003,4
SKU181,2026-07-13,forecast,8.71,7.2775,0.0,22.925961448967,4
SKU182,2026-07-13,forecast,10.86,8.0,0.0,25.075961448967,4
SKU183,2026-07-13,forecast,36.66,36.555,22.444038551032996,50.875961448967,4
SKU184,2026-07-13,forecast,9.31,6.0,0.0,23.525961448967003,4
SKU185,2026-07-13,forecast,16.69,18.3,2.474038551032999,30.905961448967005,4
SKU186,2026-07-13,forecast,57.52,61.0,43.304038551033,71.735961448967,4
SKU187,2026-07-13,forecast,34.68,44.0,20.464038551033,48.895961448967,4
SKU188,2026-07-13,forecast,10.35,12.0,0.0,24.565961448967002,4
SKU189,2026-07-13,forecast,8.07,4.0,0.0,22.285961448967,4
SKU190,2026-07-13,forecast,40.03,47.097500000000004,25.814038551033,54.245961448967,4
SKU191,2026-07-13,forecast,10.88,10.0,0.0,25.095961448967003,4
SKU192,2026-07-13,forecast,9.4,4.0,0.0,23.615961448967003,4
SKU193,2026-07-13,forecast,9.53,7.0,0.0,23.745961448967,4
SKU194,2026-07-13,forecast,9.99,8.0,0.0,24.205961448967003,4
SKU195,2026-07-13,forecast,9.52,12.0,0.0,23.735961448967004,4
SKU196,2026-07-13,forecast,20.66,22.0,6.444038551032998,34.875961448967004,4
SKU197,2026-07-13,forecast,47.23,42.0,33.014038551032996,61.445961448967,4
SKU198,2026-07-13,forecast,25.23,29.0,11.014038551032998,39.445961448967005,4
SKU199,2026-07-13,forecast,11.12,7.0,0.0,25.335961448967,4
SKU200,2026-07-13,forecast,8.75,2.0,0.0,22.965961448967,4
SKU001,2026-07-20,forecast,11.8,15.0,1.9437390437134283,21.656260956286573,5
SKU002,2026-07-20,forecast,10.27,10.0,0.4137390437134272,20.126260956286572,5
SKU003,2026-07-20,forecast,3.64,3.0,0.0,13.496260956286573,5
SKU004,2026-07-20,forecast,30.64,28.0,20.783739043713428,40.49626095628658,5
SKU005,2026-07-20,forecast,9.17,3.0,0.0,19.02626095628657,5
SKU006,2026-07-20,forecast,38.77,33.462500000000006,28.91373904371343,48.62626095628657,5
SKU007,2026-07-20,forecast,8.15,2.0,0.0,18.006260956286575,5
SKU008,2026-07-20,forecast,11.65,16.0,1.793739043713428,21.506260956286575,5
SKU009,2026-07-20,forecast,8.78,8.2275,0.0,18.63626095628657,5
SKU010,2026-07-20,forecast,13.15,14.0,3.293739043713428,23.006260956286575,5
SKU011,2026-07-20,forecast,9.58,6.0,0.0,19.436260956286574,5
SKU012,2026-07-20,forecast,10.8,12.0,0.9437390437134283,20.656260956286573,5
SKU013,2026-07-20,forecast,10.7,11.0,0.8437390437134269,20.55626095628657,5
SKU014,2026-07-20,forecast,13.1,12.0,3.2437390437134273,22.95626095628657,5
SKU015,2026-07-20,forecast,10.33,12.947500000000002,0.4737390437134277,20.186260956286574,5
SKU016,2026-07-20,forecast,36.08,41.0,26.223739043713426,45.936260956286574,5
SKU017,2026-07-20,forecast,8.46,4.0,0.0,18.316260956286573,5
SKU018,2026-07-20,forecast,8.5,7.0,0.0,18.356260956286572,5
SKU019,2026-07-20,forecast,25.51,14.0,15.65373904371343,35.366260956286574,5
SKU020,2026-07-20,forecast,33.51,28.0,23.653739043713426,43.36626095628657,5
SKU021,2026-07-20,forecast,9.76,13.0,0.0,19.616260956286574,5
SKU022,2026-07-20,forecast,8.69,9.827499999999999,0.0,18.546260956286574,5
SKU023,2026-07-20,forecast,19.14,24.0,9.283739043713428,28.996260956286573,5
SKU024,2026-07-20,forecast,9.77,10.0,0.0,19.626260956286572,5
SKU025,2026-07-20,forecast,14.92,23.0,5.0637390437134275,24.77626095628657,5
SKU026,2026-07-20,forecast,32.08,31.490000000000002,22.223739043713426,41.936260956286574,5
SKU027,2026-07-20,forecast,19.59,20.1475,9.733739043713427,29.446260956286572,5
SKU028,2026-07-20,forecast,14.13,16.31,4.273739043713428,23.98626095628657,5
SKU029,2026-07-20,forecast,11.09,9.0,1.2337390437134275,20.946260956286572,5
SKU030,2026-07-20,forecast,13.24,16.0,3.383739043713428,23.09626095628657,5
SKU031,2026-07-20,forecast,11.79,13.0,1.9337390437134268,21.64626095628657,5
SKU032,2026-07-20,forecast,23.19,21.0,13.333739043713429,33.046260956286574,5
SKU033,2026-07-20,forecast,8.87,7.879999999999999,0.0,18.726260956286573,5
SKU034,2026-07-20,forecast,12.77,15.0,2.913739043713427,22.626260956286572,5
SKU035,2026-07-20,forecast,9.8,14.0,0.0,19.656260956286573,5
SKU036,2026-07-20,forecast,8.47,10.0,0.0,18.326260956286575,5
SKU037,2026-07-20,forecast,14.71,16.0,4.8537390437134285,24.566260956286573,5
SKU038,2026-07-20,forecast,8.97,3.0,0.0,18.826260956286575,5
SKU039,2026-07-20,forecast,10.54,11.0,0.6837390437134268,20.39626095628657,5
SKU040,2026-07-20,forecast,21.42,21.0,11.56373904371343,31.276260956286574,5
SKU041,2026-07-20,forecast,9.16,7.0,0.0,19.016260956286573,5
SKU042,2026-07-20,forecast,58.75,71.0,48.893739043713424,68.60626095628658,5
SKU043,2026-07-20,forecast,35.82,35.0775,25.963739043713428,45.67626095628657,5
SKU044,2026-07-20,forecast,11.86,13.0275,2.003739043713427,21.716260956286572,5
SKU045,2026-07-20,forecast,10.92,11.0,1.0637390437134275,20.77626095628657,5
SKU046,2026-07-20,forecast,17.26,17.0,7.403739043713429,27.116260956286574,5
SKU047,2026-07-20,forecast,13.16,17.0,3.3037390437134277,23.016260956286573,5
SKU048,2026-07-20,forecast,50.0,45.0,40.143739043713424,59.856260956286576,5
SKU049,2026-07-20,forecast,9.91,11.0,0.05373904371342775,19.766260956286573,5
SKU050,2026-07-20,forecast,27.23,42.0,17.373739043713428,37.08626095628657,5
SKU051,2026-07-20,forecast,35.69,36.0675,25.833739043713425,45.546260956286574,5
SKU052,2026-07-20,forecast,8.91,9.262500000000001,0.0,18.766260956286573,5
SKU053,2026-07-20,forecast,21.04,21.7325,11.183739043713427,30.89626095628657,5
SKU054,2026-07-20,forecast,11.36,11.0,1.503739043713427,21.216260956286572,5
SKU055,2026-07-20,forecast,9.19,13.0,0.0,19.046260956286574,5
SKU056,2026-07-20,forecast,47.35,56.0,37.49373904371343,57.20626095628657,5
SKU057,2026-07-20,forecast,8.43,7.87,0.0,18.286260956286572,5
SKU058,2026-07-20,forecast,7.26,7.0,0.0,17.116260956286574,5
SKU059,2026-07-20,forecast,10.32,12.0,0.4637390437134279,20.176260956286573,5
SKU060,2026-07-20,forecast,8.91,9.2975,0.0,18.766260956286573,5
SKU061,2026-07-20,forecast,13.24,14.622499999999999,3.383739043713428,23.09626095628657,5
SKU062,2026-07-20,forecast,14.29,16.0,4.433739043713427,24.14626095628657,5
SKU063,2026-07-20,forecast,20.28,21.0,10.423739043713429,30.136260956286574,5
SKU064,2026-07-20,forecast,24.19,30.0,14.333739043713429,34.046260956286574,5
SKU065,2026-07-20,forecast,21.54,23.0,11.683739043713427,31.39626095628657,5
SKU066,2026-07-20,forecast,36.55,35.8025,26.693739043713425,46.40626095628657,5
SKU067,2026-07-20,forecast,23.76,32.0,13.90373904371343,33.616260956286574,5
SKU068,2026-07-20,forecast,41.93,45.072500000000005,32.07373904371343,51.78626095628657,5
SKU069,2026-07-20,forecast,12.89,19.0,3.033739043713428,22.746260956286573,5
SKU070,2026-07-20,forecast,11.51,15.0,1.6537390437134274,21.366260956286574,5
SKU071,2026-07-20,forecast,23.23,18.0,13.373739043713428,33.08626095628657,5
SKU072,2026-07-20,forecast,23.11,38.0,13.253739043713427,32.966260956286575,5
SKU073,2026-07-20,forecast,40.77,51.0,30.91373904371343,50.62626095628657,5
SKU074,2026-07-20,forecast,8.39,8.0975,0.0,18.246260956286573,5
SKU075,2026-07-20,forecast,18.68,15.0,8.823739043713427,28.536260956286572,5
SKU076,2026-07-20,forecast,9.13,6.0,0.0,18.98626095628657,5
SKU077,2026-07-20,forecast,8.95,4.0,0.0,18.80626095628657,5
SKU078,2026-07-20,forecast,9.56,6.0,0.0,19.41626095628657,5
SKU079,2026-07-20,forecast,21.77,23.0,11.913739043713427,31.626260956286572,5
SKU080,2026-07-20,forecast,10.35,10.0,0.49373904371342725,20.20626095628657,5
SKU081,2026-07-20,forecast,9.32,11.0,0.0,19.176260956286573,5
SKU082,2026-07-20,forecast,11.38,19.0,1.5237390437134284,21.23626095628657,5
SKU083,2026-07-20,forecast,4.53,5.0,0.0,14.386260956286574,5
SKU084,2026-07-20,forecast,19.64,27.0,9.783739043713428,29.496260956286573,5
SKU085,2026-07-20,forecast,26.96,31.0,17.10373904371343,36.81626095628657,5
SKU086,2026-07-20,forecast,23.29,22.0,13.433739043713427,33.14626095628657,5
SKU087,2026-07-20,forecast,33.65,31.875,23.793739043713426,43.50626095628657,5
SKU088,2026-07-20,forecast,41.18,39.0,31.323739043713427,51.03626095628657,5
SKU089,2026-07-20,forecast,81.18,87.0,71.32373904371343,91.03626095628658,5
SKU090,2026-07-20,forecast,12.37,3.0,2.513739043713427,22.226260956286573,5
SKU091,2026-07-20,forecast,24.58,26.0,14.723739043713426,34.436260956286574,5
SKU092,2026-07-20,forecast,29.5,28.0,19.643739043713428,39.356260956286576,5
SKU093,2026-07-20,forecast,7.09,6.0,0.0,16.946260956286572,5
SKU094,2026-07-20,forecast,37.65,32.8375,27.793739043713426,47.50626095628657,5
SKU095,2026-07-20,forecast,56.48,58.0,46.62373904371343,66.33626095628657,5
SKU096,2026-07-20,forecast,13.97,15.375,4.113739043713428,23.826260956286575,5
SKU097,2026-07-20,forecast,40.28,43.525,30.42373904371343,50.13626095628658,5
SKU098,2026-07-20,forecast,11.88,18.0,2.0237390437134284,21.73626095628657,5
SKU099,2026-07-20,forecast,9.42,10.0,0.0,19.27626095628657,5
SKU100,2026-07-20,forecast,10.58,9.0,0.7237390437134277,20.436260956286574,5
SKU101,2026-07-20,forecast,9.39,8.629999999999999,0.0,19.246260956286573,5
SKU102,2026-07-20,forecast,41.57,38.0,31.713739043713428,51.42626095628657,5
SKU103,2026-07-20,forecast,29.53,34.0,19.67373904371343,39.38626095628658,5
SKU104,2026-07-20,forecast,11.57,13.0,1.713739043713428,21.426260956286573,5
SKU105,2026-07-20,forecast,19.49,19.965,9.633739043713426,29.34626095628657,5
